,Date,Tweet Id,Content,Username,LikeCount,retweetCount,source
69,2022-01-23 20:48:31+00:00,1485353774793195525,Having so much fun doing the boy dancer’s hair!!! Today’s theme is SPORTYLAND!!! ⚾️🏟🧢🇺🇸,itsjojosiwa,731,37,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
70,2022-01-23 17:52:54+00:00,1485309580766703616,Thank you SO MUCH for the beautiful flowers 💐 🌈 I LOVE them 😍 https://t.co/SN8NXOKfHG https://t.co/gf4mv7751r,itsjojosiwa,850,46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
71,2022-01-23 17:17:00+00:00,1485300545300561920,"I’m SO HAPPY to have all the dancers on stage with me 🔥🤗🧡 We can’t wait to perform for you tonight, Glendale!!! 🎤🎶🎵

Don’t forget to check out our upcoming cities and get your tickets: https://t.co/ryAVzgGyQQ",itsjojosiwa,310,37,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
72,2022-01-22 02:28:58+00:00,1484714676822810624,I CANNOT WAIT to perform tonight!!! 💗💗💗 Especially because I have so many wonderful family and friends who came to see me perform!! 🎀🌈🌟💖,itsjojosiwa,927,39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
73,2022-01-21 22:02:50+00:00,1484647704726622208,Dancers on stage. Mics on. Sound up!! Ready for sound check ✔️,itsjojosiwa,745,34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
74,2022-01-21 20:18:48+00:00,1484621523885248512,Thank you SO MUCH @officialwickedwaffle for the bubble waffles after the show!! 🧇🍦🥛We were all VERY excited to see your cute little shop set up backstage!! 💗 These were SO GOOD 😋 https://t.co/nGfSpWy0Uz,itsjojosiwa,675,44,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
75,2022-01-21 19:10:57+00:00,1484604447070117888,"Being on tour again means the world to me 🌏💞 I absolutely LOVE to perform. Thank you, Fresno, for allowing me to perform for you last night and for being such a great audience 🤩🎉🎵🎤 https://t.co/AUxZy7cgP4",itsjojosiwa,1091,61,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
76,2022-01-21 02:58:13+00:00,1484359651147739136,"Getting in costume and doing final touches before the show!!! I’ll see you soon, Fresno 😁💄👗💖",itsjojosiwa,777,42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
77,2022-01-20 21:34:47+00:00,1484278256316534786,Power workout to get ready for the show tonight 💪🏼👏🏼😃 https://t.co/rbQ5Hxlb0w,itsjojosiwa,662,53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
78,2022-01-20 19:57:31+00:00,1484253780224856065,One of my favorite parts about show day is doing the boy dancers hair!! Having so much fun with this😋✨🤩 https://t.co/81JZIeg1ni,itsjojosiwa,1267,52,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
79,2022-01-20 18:28:45+00:00,1484231437477838853,Working on my makeup for the show tonight!! You may have noticed that I am doing some new things with my makeup 😋,itsjojosiwa,859,40,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
80,2022-01-20 17:11:17+00:00,1484211943510405120,Can’t wait to see you all tonight in Fresno!!!,itsjojosiwa,325,31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
81,2022-01-18 23:10:49+00:00,1483577647347027970,"We’ve got so much energy coming for you on stage tonight, Sacramento!!! ❤️‍🔥❤️‍🔥❤️‍🔥 https://t.co/WLs5zHuIdZ",itsjojosiwa,523,44,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
82,2022-01-18 19:27:56+00:00,1483521555724267521,I’M OVER THE MOON EXCITED TO HAVE MY DANCERS BACK! They are gonna hit it out of the park tonight 😉⚾️✨🎉 https://t.co/ZGlKqZFIM8,itsjojosiwa,705,49,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
83,2022-01-18 17:23:38+00:00,1483490275578109954,Can’t WAIT to perform tonight with my dancers in Sacramento 😝🌈🎉,itsjojosiwa,431,35,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
84,2022-01-16 23:23:40+00:00,1482856106254688257,Just finished up sound check for the show tonight!! Having so much fun!! Ready for Salt Lake City!!! https://t.co/MydCZRDhMT,itsjojosiwa,864,54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
85,2022-01-16 19:45:02+00:00,1482801086582779905,I can’t wait to perform my ✨💫 100TH SHOW💫✨ for Salt Lake City tonight!! This show is a huge monument in my tour 😋and I wouldn’t have made it to this point without all my devoted fans 🥰 Thank you all ❤️,itsjojosiwa,1408,82,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
86,2022-01-16 04:38:49+00:00,1482573027858530304,BOISE!!! THANK YOU SO MUCH for being an amazing audience tonight 💫 All of you singing and dancing along with me made it one of the best nights ever!!! It was a blast performing for you 🤩❤️ https://t.co/4wEhWNmTLO,itsjojosiwa,1014,60,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
87,2022-01-16 01:21:15+00:00,1482523307257708547,Who’s ready for the show in ✨Boise✨ tonight?! I hope you all 🎶sing and 👯‍♀️dance your hearts out during the show. It’s so special to perform for fans who are performing with me in the audience 😁 https://t.co/ShjzCn98ZP,itsjojosiwa,597,44,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
88,2022-01-15 23:45:23+00:00,1482499184599044097,Just finished sound check!!! Now getting ready for the show 😄🎶🎀 https://t.co/c3hoffPEQX,itsjojosiwa,697,40,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
89,2022-01-15 21:20:06+00:00,1482462623287283712,Thanks to all my fans who made Spokane such a great first show back. I’m SO grateful for every single one of you 🥰 https://t.co/sHddkShr8I,itsjojosiwa,1571,72,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
90,2022-01-15 19:52:50+00:00,1482440660691030017,Can’t wait to perform in Boise tonight!! SO EXCITED to see you all 🥰 😝🎉 Be sure to get your tickets if you haven’t already!!,itsjojosiwa,280,30,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
91,2022-01-13 22:28:06+00:00,1481754956969299968,Let me tell you how excited I am without telling you how excited I am: https://t.co/UnJDInv80o,itsjojosiwa,587,58,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
92,2022-01-13 21:51:37+00:00,1481745778750021632,Words cannot describe how excited I am to perform in front of a live audience again!!! 💕 SO EXCITED to see all of you in your bows tonight in Spokane!!! 🎀🎀🎀 https://t.co/4xgSUKqTws,itsjojosiwa,1749,98,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
93,2022-01-12 18:57:10+00:00,1481339489737789441,SO excited for the show tomorrow ❤️🧡💛💚💙 Be sure to get your tickets and be a part of my first performance in 2 years 😝😁,itsjojosiwa,454,48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
94,2021-12-15 23:50:03+00:00,1471266334897950722,THE MASKED SINGER FINALE TONIGHTT!!!! #TheMaskedSinger I’m team the BULL!!!!!,itsjojosiwa,679,51,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
95,2021-12-08 03:15:33+00:00,1468418946546036740,Brother for life,itsjojosiwa,1094,60,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
96,2021-12-02 18:05:55+00:00,1466468685812543491,https://t.co/Uw4Hi6pc8F https://t.co/zc6mvQE6CU,itsjojosiwa,1185,150,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
97,2021-12-02 01:24:24+00:00,1466216645945266182,WORK BULL THIS IS EVERYTHING!!!!!!!!,itsjojosiwa,498,38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
